title_dt,body_dt
금주(1월 17일~23일)의 신설법인 1231개,"▷알이지엠(최문식·10·부동산 매매업)서울특별시 용산구 원효로 66 C동 1102호 (원효로4가,산호아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷양원이엔씨(신경희·150·건축폐자재 수집운반업)서울특별시 중랑구 신내로 115 상가 205호 (신내동,신내아파트10단지)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에스아이엠에스코리아(신지호·140·통신서비스, 영업지원 및 관련 컨설팅업)서울특별시 강남구 테헤란로 128 2층 289호 (역삼동,성곡빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에스알월드제오차(조형일·0·자산의 취득, 양수, 양도, 관리, 운용 및 처분 등에 필요한 자금의 차입 및 상환)서울특별시 영등포구 국제금융로6길 17 7층 (여의도동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에스에이치엣셋(최현진·10·주택신축판매업)서울특별시 송파구 올림픽로32길 1-20 101호 (방이동,아람빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에스지트레이딩(이석균·10·기타금융업)서울특별시 중랑구 봉화산로56길 153 404호 (신내동,대명프라자)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에스픽(이성구·13·행사대행업)서울특별시 광진구 능동로 275 3층 307호 (군자동,비전빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이론(김정현·1·기업엠엔에이업(M&amp;A))서울특별시 서초구 강남대로93길 32 2층 224호 (잠원동,한골빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷에이블론스타(김미지·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 14층 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷에이블알리제이차(김보라·0·여유자금의 투자)서울특별시 영등포구 국제금융로6길 11 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷에이스톱기계(정용수·20·기계 및 장비 수리업)서울특별시 구로구 중앙로3길 50 가동 비층 203호 (고척동,고척공구상가)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이에스피웨딩(한승윤·10·행사(이벤트) 등 기획, 진행 및 장소대여업)서울특별시 도봉구 도봉로169길 208 2층 (도봉동,비동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이전시브릭스(이윤하·10·매니지먼트 및 관리)서울특별시 강남구 도산대로 145 11층 1135호 (신사동,인우빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이제이커넥션(송애진·10·부동산 매매업)서울특별시 종로구 사직로8길 9 103동 307호 (필운동,광화문풍림스페이스본)"
금주(1월 17일~23일)의 신설법인 1231개,▷에이치더블유씨개발(조현우·30·부동산 개발업)서울특별시 중구 세종대로 58 (남대문로4가)
금주(1월 17일~23일)의 신설법인 1231개,"▷에이치에스프라임컨설팅(김현숙·10·부동산 매매 및 임대업)서울특별시 영등포구 양평로21길 26 1108호 (양평동5가,선유도역1차아이에스비즈타워)"
금주(1월 17일~23일)의 신설법인 1231개,▷에이치케이씨개발(조현강·30·부동산 개발업)서울특별시 중구 세종대로 58 (남대문로4가)
금주(1월 17일~23일)의 신설법인 1231개,"▷에이티에이엠씨(오인택·3000·재생의료 및 줄기세포관련 사업)서울특별시 영등포구 여의나루로 67 1002호 (여의도동,신송빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이피원(이명선·100·부동산 분양 대행업)서울특별시 서초구 사평대로 353 (반포동,서일빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷에프엔청량리제삼차(이동현·0·여유자금의 투자)서울특별시 영등포구 국제금융로 10 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷에프엔청량리제이차(이동현·0·여유자금의 투자)서울특별시 영등포구 국제금융로 10 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷에프엘디앤씨(지승호·10·부동산 분양대행업)서울특별시 마포구 마포대로 86 522호 (도화동,창강빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷에프엘이엔티(김태균·10·연예인 매니지먼트업.)서울특별시 강남구 언주로129길 11 4층 (논현동)
금주(1월 17일~23일)의 신설법인 1231개,"▷엑스엘바이오(김주형·35·창업 및 벤처창업 컨설팅업)서울특별시 강남구 테헤란로 415 2층 201호 디04 (삼성동,엘세븐 호텔즈 강남타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엔마케팅그룹(강영민·5·사업지원 서비스업)서울특별시 영등포구 도영로 19 3동 305호 (도림동,삼영빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엔에스미디어렙중부지사(최수정·50·광고대행업)서울특별시 강남구 테헤란로 116 10층 1027호 (역삼동,동경빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엔에이치제3호위탁관리부동산투자회사(박영희·300·부동산의 취득·관리·개량 및 처분)서울특별시 영등포구 국제금융로8길 2 13층 (여의도동,농협재단빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엔젤리온(이지아·10·부동산 임대업 및 전대업)서울특별시 마포구 독막로28길 10 109동 상가 비101-516호 (신수동,밤섬경남아너스빌)"
금주(1월 17일~23일)의 신설법인 1231개,▷엔터월드(박병락·10·오락장 운영업)서울특별시 종로구 종로 127-2 (종로3가)
금주(1월 17일~23일)의 신설법인 1231개,▷엔투샷(신주영·10·사진촬영 서비스업)서울특별시 강남구 논현로 725 3층 (논현동)
금주(1월 17일~23일)의 신설법인 1231개,"▷엘리오스(안성주·1·기업엠엔에이업(M&amp;A))서울특별시 마포구 독막로28길 10 109동 상가 비101-523호 (신수동,밤섬경남아너스빌)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엘머니대부(강재원·50·대부업)서울특별시 송파구 법원로9길 26 D동 1102호 (문정동,에이치비지니스파크)"
금주(1월 17일~23일)의 신설법인 1231개,▷엠디청량리역제이차(이동현·0·여유자금의 투자)서울특별시 영등포구 국제금융로 10 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷엠디청량리역제일차(이동현·0·여유자금의 투자)서울특별시 영등포구 국제금융로 10 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷엠씨티(김석·7·커뮤니티의 구성 및 광고업)서울특별시 금천구 디지털로9길 99 1401-75호 (가산동,스타밸리)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엠에스감삼제일차(신동규·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 (여의도동,앤에이치투자증권)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엠에스홀딩스하우징(구석준·50·부동산 개발 및 시행, 분양, 매매, 공급업)서울특별시 은평구 백련산로2길 19 115동 305호 (응암동,백련산힐스테이트1차)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엠엘엠솔루션즈(임대웅·5·온실가스 배출권 투자 및 거래업)서울특별시 강서구 마곡중앙1로 14 611호 (마곡동,엠밸리더블유타워4)"
금주(1월 17일~23일)의 신설법인 1231개,"▷여의도부동산중개법인(남정일·50·부동산중개업)서울특별시 영등포구 버드나루로15길 2 2층 (당산동,더실크)"
금주(1월 17일~23일)의 신설법인 1231개,"▷연우(홍미정·10·자동차 관리 관련 소프트웨어 개발)서울특별시 강남구 헌릉로745길 37 B동 315호 (율현동,강남자동차매매장)"
금주(1월 17일~23일)의 신설법인 1231개,"▷예스페라(임영필·100·엔터테인먼트 사업)서울특별시 강남구 봉은사로 447 402호 (삼성동,아르헤타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷예일코리아(양태정·1·실내건축업)서울특별시 금천구 가산디지털1로 33-33 705호 (가산동,대륭테크노타운2차)"
금주(1월 17일~23일)의 신설법인 1231개,▷오서원(김재영·1·실내건축설계업)서울특별시 송파구 오금로36길 62 5층 (가락동)
금주(1월 17일~23일)의 신설법인 1231개,"▷오엔이텍(손수민·10·경영컨설팅)서울특별시 서초구 효령로53길 45 2층 201-7호 (서초동,서초 이오빌)"
금주(1월 17일~23일)의 신설법인 1231개,"▷오천만(최광호·20·음반제작 및 유통업)서울특별시 동대문구 한천로63길 10 101동 1703호 (이문동,이문이편한세상아파트)"
금주(1월 17일~23일)의 신설법인 1231개,▷오토매틱(전아름·100·전시 및 행사 등 이벤트 개최 및 대행업)서울특별시 용산구 한강대로62길 45-11 3층 (한강로1가)
금주(1월 17일~23일)의 신설법인 1231개,"▷오프로젝트(김대현·10·광고기획 및 제작업)서울특별시 강남구 언주로130길 17 2층 (논현동,대덕빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷오피스팜(박정효·10·부동산자문, 기획개발, 마케팅업)서울특별시 금천구 가산디지털2로 70 105-1호 (가산동,대륭테크노타운19차)"
금주(1월 17일~23일)의 신설법인 1231개,"▷올어라운드플레이어(김경은·1·방송프로그램 제작 및 공급사업)서울특별시 마포구 방울내로9안길 14 1층 4호 (망원동,궁전타운)"
금주(1월 17일~23일)의 신설법인 1231개,"▷와이에스엘아이(김소연·20·컴퓨터 그래픽 제작 및 공급업)서울특별시 서초구 주흥3길 21 201호 (반포동,위즈타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷우리가손해사정(임주현·5·손해보험 및 제3보험의 사고원인, 피해내용 조사 및 보험금 심사)서울특별시 영등포구 양산로19길 23-1 당산랜드빌 103호 (당산동3가)"
금주(1월 17일~23일)의 신설법인 1231개,"▷우리핀테크(김동호·60·온라인대출정보연계 플랫폼 서비스업)서울특별시 서초구 신반포로 339 5층 (잠원동,논현빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷우진레일시스템(차향동·231·철도차량 엔지니어링 및 서비스업)서울특별시 송파구 법원로11길 7 9층 917호 (문정동,문정현대지식산업센터1-2)"
금주(1월 17일~23일)의 신설법인 1231개,"▷원더보이즈필름레이블(이명기·50·음악 , 음반 , 영상, 영화 제작 및 유통업)서울특별시 강남구 도산대로24길 25 지하3층 (논현동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷월드케이팝센터(박지영·50·연예매니지먼트업, 컨설팅업, 대행업)서울특별시 광진구 뚝섬로 460 2층 (자양동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷웰링(김제호·10·헬스케어 서비스 개발업)서울특별시 송파구 법원로 128 3층 비313호 (문정동,문정에스케이브이원지엘메트로시티)"
금주(1월 17일~23일)의 신설법인 1231개,"▷위닝프라퍼티(이동열·1·경영컨설팅업)서울특별시 강남구 영동대로 602 6층 씨225 (삼성동,삼성동 미켈란 107)"
금주(1월 17일~23일)의 신설법인 1231개,"▷유레카어소시에이츠(김지영·10·타회사에 대한 사업전략, 운영, 인수 및 합병, 지배구조 전환 기타 경영컨설팅업)서울특별시 마포구 토정로32길 11 102동 1703호 (토정동,한강삼성아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷유에스컨설팅(김주현·0·전문,과학 및 기술서비스업)서울특별시 서초구 반포대로14길 71 1824호 (서초동,엘지서초에클라트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷유일파트너스(김현지·60·병의원인력 공급, 교육 및 전문가 소개)서울특별시 중랑구 면목로 299 4층 (면목동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이노션뷰(이태연·10·광고디자인 인쇄제작)서울특별시 금천구 가산디지털1로 30 1812호 (가산동,에이스하이엔드타워10차)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이로울리(박종주·50·유료직업소개사업)서울특별시 영등포구 양산로 53 1009호 (양평동3가,월드메르디앙비즈센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이룸(이혁·100·e커머스사업 및 e비지니스사업)서울특별시 강남구 강남대로 302 4층 (역삼동,동희빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이엔에프공간(문수봉·50·커피체인점 직영 및 대리점 운영)서울특별시 마포구 와우산로21길 6 1층,2층,3층,4층 (서교동,동산빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이은에셋(이영준·50·경매,공매,부동산컨설팅업)서울특별시 강남구 도산대로94길 19 102호 (청담동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이이엔(김연호·3·부동산임대업)서울특별시 노원구 동일로176길 47-14 402호 (공릉동,새울센스빌아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이즘(장준우·10·헬스 기구, 헬스 용품 및 스포츠용품 개발, 제조, 임대, 도소매업 및 수출입업)서울특별시 성동구 왕십리로 410 1105호 (하왕십리동,센트라스 153타워동)"
금주(1월 17일~23일)의 신설법인 1231개,▷인브랜딩컴퍼니(홍성우·10·광고 디자인 작성 서비스)서울특별시 서초구 강남대로51길 10 비1층 102-202호 (서초동)
금주(1월 17일~23일)의 신설법인 1231개,"▷인사이트어드바이져(이현택·900·경영컨설팅업)서울특별시 강남구 삼성로111길 8 211동 1501호 (삼성동,삼성동힐스테이트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷재미디자인건축사사무소(백수흠·10·건축, 도시에 대한 조사, 분석, 계획, 설계, 감리 및 자문업)서울특별시 종로구 돈화문로 83-1 4층 (와룡동)"
금주(1월 17일~23일)의 신설법인 1231개,▷재미진엔터테인먼트(이현기·1·일반 영화 및 비디오물 제작업)서울특별시 강남구 테헤란로70길 14-10 4층 이호 (대치동)
금주(1월 17일~23일)의 신설법인 1231개,"▷전강아카데미(유종호·20·일반 교육 서비스)서울특별시 강남구 테헤란로33길 11 401호 (역삼동,제이에스빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷정다움건축사사무소(곽정님·30·건축설계 및 감리업)서울특별시 중랑구 봉화산로 72 2층 (중화동)
금주(1월 17일~23일)의 신설법인 1231개,"▷정상베스트에듀(김기완·10·학원의 설립, 운영 및 과외 교습에 관한 법률 및 한계 법령에 의한 학원운영)서울특별시 동대문구 한천로 193 5층 (장안동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷정주한(정주한·30·기업경영컨설팅.)서울특별시 광진구 아차산로 637 51동 703호 (광장동,워커힐아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷제너레이션(김도훈·1·한식 음식점업)서울특별시 마포구 서강로 133 852호 (노고산동,병우빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷제이나인이엔티(이재영·10·엔터테인먼트 사업)서울특별시 마포구 독막로5길 5 지하1층 (합정동)
금주(1월 17일~23일)의 신설법인 1231개,"▷제이디제이파트너스(전종두·1·부동산 매매, 임대 및 전대업)서울특별시 강남구 영동대로 607 5층 (삼성동,랜드마크빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷제이비맵(진인범·0·건축, 토목, 전기 및 기계 설비설계업)서울특별시 마포구 마포대로 63-8 1430호 (도화동,삼창프라자)"
금주(1월 17일~23일)의 신설법인 1231개,"▷제이앤제이홀딩스(정한나·100·경영 및 금융 컨설팅업)서울특별시 강남구 테헤란로 128 2층 290호 (역삼동,성곡빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷제이에이치코퍼레이션(최정현·10·각종 체육시설 개발업)서울특별시 강남구 일원로5길 42 101호 (일원동)
금주(1월 17일~23일)의 신설법인 1231개,"▷제이일공일공(이지연·10·광고대행 및 기획, 작성업 및 제작업)서울특별시 강동구 천호대로200길 15-12 2층 202호 (둔촌동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷제이투코리아(송준호·10·경영컨설팅업무)서울특별시 강남구 영동대로 602 C동 6층 230호 (삼성동,삼성동미켈란)"
금주(1월 17일~23일)의 신설법인 1231개,"▷좋은정보컨설팅(정태원·1·주택신축판매업)서울특별시 영등포구 도신로4길 14 102동 603호 (대림동,현대아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷죠샌드위치앤커피일원역(김병섭·0·휴게음식점업)서울특별시 종로구 계동2길 15 102호 (계동,번영주택)"
금주(1월 17일~23일)의 신설법인 1231개,"▷주원디씨에스(윤은효·50·부동산개발(컨설팅)업)서울특별시 구로구 디지털로32길 30 1508호 (구로동,코오롱디지털타워빌란트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷지디피에스아트(이보구·10·부동산임대 및 개발, 부동산 분양업)서울특별시 은평구 통일로67길 10 1201호 (대조동,미소세상)"
금주(1월 17일~23일)의 신설법인 1231개,"▷지산디앤씨(김평생·180·부동산 분양대행업 및 광고대행업)서울특별시 금천구 가산디지털1로 142 1412-1호 (가산동,더스카이밸리1차)"
금주(1월 17일~23일)의 신설법인 1231개,▷지아이비트윈힐제일차(이동례·0·여유자금의 투자)서울특별시 중구 세종대로9길 20 (태평로2가)
금주(1월 17일~23일)의 신설법인 1231개,"▷지음과세움건축사무소(김희봉·5·건축설계 서비스업)서울특별시 송파구 가락로 209 502호 (송파동,사이언스빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷지지에이치드림(정은철·10·음식점업)서울특별시 구로구 디지털로32나길 34 1층 (구로동,케이제이빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷진언스피치커뮤니케이션그룹(이승아·1·스피치 교육 서비스업)서울특별시 강남구 영동대로 602 6층 씨128 (삼성동,삼성동 미켈란 107)"
금주(1월 17일~23일)의 신설법인 1231개,▷진파이낸스대부(장승민·50·대부업)서울특별시 강남구 강남대로84길 23 1303-2호 (역삼동)
금주(1월 17일~23일)의 신설법인 1231개,"▷진흥테크(김종환·50·철강제조설비 정비업)서울특별시 금천구 서부샛길 606 비동 1601호(329) (가산동,대성디폴리스지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷창원클린에너지(김선웅·0·연료전지 발전업)서울특별시 중구 소공로 109 3층 (소공동,한화빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷청담피플(차승원·10·일반음식점)서울특별시 강남구 도산대로81길 13 (청담동)
금주(1월 17일~23일)의 신설법인 1231개,▷청라베스트제일차(이옥란·0·여유자금의 투자)서울특별시 영등포구 여의대로 14 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷청라웨이브제이차(이태수·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷청라웨이브제일차(이태수·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷청암에프앤씨(안종애·1·부동산 컨설팅업)서울특별시 강남구 테헤란로51길 7 6층 (역삼동,수지빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷청오(조상화·30·경영컨설팅)서울특별시 송파구 송파대로28길 13 3층 305-7호 (가락동,거북이빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷초에프앤비(김석훈·1·프랜차이즈 컨설팅 및 가맹사업)서울특별시 영등포구 양산로 43 910호 일부 (양평동3가,우림 이 비지센타)"
금주(1월 17일~23일)의 신설법인 1231개,"▷최정예(유연서·10·마케팅업)서울특별시 금천구 가산디지털1로 171 1813호 (가산동,가산에스케이브이원센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷충무로피에프브이(유승주·5000·프로젝트 수행에 따른 부동산개발사업)서울특별시 중구 퇴계로 213 306-65호 (충무로4가,일흥빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷카얀블록체인랩(김동혁·300·기업에 관련된 투자중개업)서울특별시 강남구 봉은사로 633 3층 (삼성동,용진빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷카이센테크(이규완·50·토목건축 관련 연구개발업)서울특별시 마포구 백범로15길 21 3층 (대흥동,골드빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷칸리파트너스(이강윤·1·부동산투자업)서울특별시 서초구 강남대로51길 10 비1층 102-211호 (서초동)
금주(1월 17일~23일)의 신설법인 1231개,"▷커뮤즈(정효정·10·엔터테인먼트 , 방송업)서울특별시 성동구 서울숲2길 32-14 비2 비323-5 (성수동1가,갤러리아포레)"
금주(1월 17일~23일)의 신설법인 1231개,"▷커피(박성민·1·바리스타 교육장 운영업)서울특별시 서대문구 서소문로 27 B동 108호 (충정로3가,충정리시온)"
금주(1월 17일~23일)의 신설법인 1231개,"▷컬러레이코리아(강홍민·100·화장품용 안료의 연구개발 및 판매업)서울특별시 영등포구 여의대로 24 20층 (여의도동,전국경제인연합회회관)"
금주(1월 17일~23일)의 신설법인 1231개,▷케이더리치(김근영·5·부동산의 매매 및 임대업)서울특별시 마포구 마포대로14길 14-8 (공덕동)
금주(1월 17일~23일)의 신설법인 1231개,"▷케이비엠파트너스(김구련·1·기업경영컨설팅업)서울특별시 강남구 언주로 538 6층 (역삼동,대웅빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷케이이씨카본파트너스(임대웅·5·온실가스 배출권 투자 및 거래업)서울특별시 강서구 마곡중앙1로 14 611호 (마곡동,엠밸리더블유타워4)"
금주(1월 17일~23일)의 신설법인 1231개,"▷케이제이씨홀딩스(정태근·3·금융구조 컨설팅업)서울특별시 마포구 서강로 46 4층 2호 (창전동,광흥창타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷케이제이엠(민경석·10·병,의원 경영관리 및 대행업)서울특별시 영등포구 여의대방로67길 21 993호 (여의도동,정곡빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷케이피에스에이(김성욱·0·국내외 우편물 및 일반물품 물류보관 서비스)서울특별시 강남구 영동대로 721 606호 (청담동,리버뷰오피스텔)"
금주(1월 17일~23일)의 신설법인 1231개,"▷코드나무(박경오·10·데이터 분석 및 가공 처리업)서울특별시 중구 수표로 45 709호 (저동2가,비즈센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷코리아플러스파워(김형주·100·근로자파견업)서울특별시 금천구 서부샛길 606 A동 610호 (가산동,대성디폴리스지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷코스모라이프플러스(정하은·5·금융컨설팅)서울특별시 서초구 강남대로 365 1607호 (서초동,대우도씨에빛)"
금주(1월 17일~23일)의 신설법인 1231개,▷코코칭(홍정웅·1·재무 컨설팅업)서울특별시 영등포구 국제금융로6길 33 919호 비135 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷퀀텀펀딩(진현수·300·온라인대출정보제공업)서울특별시 금천구 가산디지털1로 171 5층 516호 (가산동,가산에스케이브이원센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷큐씨엠엔지니어링(윤경미·50·BIM기반 건설엔지니어링 통합 서비스업)서울특별시 송파구 백제고분로 413 3층 (송파동,제이텍빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷크로노토프(유웅종·5·콘텐츠 개발 및 공급업)서울특별시 관악구 시흥대로 540 지하1층 (신림동,스튜디오노베)"
금주(1월 17일~23일)의 신설법인 1231개,"▷클라우드시큐어(정균·30·보안시스템 서비스 및 운영)서울특별시 강남구 영동대로 602 6층 씨220호 (삼성동,삼성동미켈란)"
금주(1월 17일~23일)의 신설법인 1231개,▷클라우드제오차(이동현·0·여유자금의 투자)서울특별시 영등포구 여의대로 60 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷태림인터내셔널(진효명·0·경영컨설팅업)서울특별시 마포구 독막로6길 9 2층 2582호 (합정동,화인빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷토르크(김한승·30·건축디자인, 인테리어 디자인, 설치공사, 감리 및 수리업)서울특별시 강남구 도산대로 506 504호 (청담동,재정빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷토탈퍼스널케어(김민정·50·스포츠교육(헬스, 필라테스 및 각종 스포츠강습 및 교육))서울특별시 마포구 독막로2길 34 402호 (합정동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷토탈플래닝서비스(송수현·1·건축컨설팅업)서울특별시 서초구 사임당로 25 301호 (서초동,궁본빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷트리니티제이디하운(이인기·30·기업인수와 합병 및 투자와 컨설팅업)서울특별시 강남구 테헤란로 216 5층, 12층 (역삼동,신웅타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷파인데이터(고재일·100·경영컨설팅업)서울특별시 중구 삼일대로4길 9 3층 3447호 (충무로2가,라이온스빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷평화개발(이평화·10·부동산 임대 및 전대업)서울특별시 구로구 디지털로31길 41 611비-2호 (구로동,이앤씨벤처드림타워6차)"
금주(1월 17일~23일)의 신설법인 1231개,"▷포삼플랫폼에셋(고주현·10·경영컨설팅, 시장조사 및 경영자문업)서울특별시 송파구 양재대로 1109 상가 202호 (방이동,대림가락)"
금주(1월 17일~23일)의 신설법인 1231개,"▷포스엔지니어링(박대원·10·건축 기술, 엔지니어링 및 기타 과학기술 서비스업(건물 및 토목 엔지니어링 서비스업))서울특별시 송파구 법원로11길 25 A동 1002호 (문정동,에이치비지니스파크)"
금주(1월 17일~23일)의 신설법인 1231개,"▷푸드솔루션(송자영·150·식품 및 건강식품의 연구개발 및 유통)서울특별시 영등포구 국회대로28길 14, 한얼빌딩4층 458-1(당산동3가)"
금주(1월 17일~23일)의 신설법인 1231개,"▷플레이컨텐츠(김규섭·50·연예매니지먼트)서울특별시 강남구 언주로 645 2층 (논현동,승석빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷피너클파트너스(박홍완·10·인테리어사업)서울특별시 서초구 서초대로 30 201호 (방배동,현진빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷피닉스모현제이차(김민지·0·여유자금의 투자)서울특별시 영등포구 의사당대로 97 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,▷피닉스모현제일차(김민지·0·여유자금의 투자)서울특별시 영등포구 의사당대로 97 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷피엠에스파트너스(황병화·15·주거용, 비주거용 건물 및 기타 부동산 개발업)서울특별시 강남구 언주로 122 505호 (도곡동,우성캐릭터빌)"
금주(1월 17일~23일)의 신설법인 1231개,"▷픽스허브코리아(이태환·50·자동차 정비 및 관련 상품의 개발, 제조, 도.소매)서울특별시 구로구 디지털로29길 38 1002호 (구로동,에이스테크노타워3)"
금주(1월 17일~23일)의 신설법인 1231개,"▷핀크레(문치영·100·기업에 대한 경영 자문)서울특별시 강남구 봉은사로 129-1 7층 702-오에스24호 (논현동,751빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷필성(김선희·20·부동산 임대 및 관리업)서울특별시 관악구 난곡로 55 230동 1904호 (신림동,관악산휴먼시아)"
금주(1월 17일~23일)의 신설법인 1231개,▷하랑미디어그룹(김구영·1·행사 기획업)서울특별시 마포구 독막로6길 9 2층 6126호 (합정동)
금주(1월 17일~23일)의 신설법인 1231개,"▷하르트유학미술(홍성호·20·창조적인 미술교육을 통한 글로벌 인재양성)서울특별시 강남구 논현로163길 15 3층 (신사동,휴에프빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷하우징드림(김현자·10·부동산 매매 및 임대 및 전대업)서울특별시 영등포구 영중로 58 F동 4층 19호 (영등포동5가,영성빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷하이로어제이차(김민지·0·여유자금의 투자)서울특별시 영등포구 국제금융로6길 11 (여의도동)
금주(1월 17일~23일)의 신설법인 1231개,"▷하이에코에너지(박춘식·5·소프트웨어개발 및 판매업)서울특별시 광진구 강변역로4길 56 103호 (구의동,광진해모로리버뷰)"
금주(1월 17일~23일)의 신설법인 1231개,"▷한국기술교역소(서재혁·18·경영컨설팅 및 재무관리, 채권관리 컨설팅업.)서울특별시 강남구 논현로 80 309호 (개포동,지성빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷한국인뉴스(김점수·1·평생교육사업)서울특별시 광진구 천호대로 589 202호 (중곡동,등우빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷한국정책개발연구원(임성근·40·국내외 정책동향분석 및 심층분석을 통한 장단기 발전전략 및 정책수립)서울특별시 영등포구 여의대방로67길 10 902-2호 (여의도동,외교빌딩)"
